matrix,row,col
S,8404,13094
I,J,V
3417.0,31.0,1.673167789057943e-22
3425.0,31.0,1.5271637414826953
3427.0,31.0,1.624928255833075
3428.0,31.0,1.9553283708989695
3435.0,31.0,1.9511675613461933e-20
3442.0,31.0,1.2284035426703748
3450.0,31.0,1.6536544612351284e-19
3452.0,31.0,2.4437175457657424e-22
3453.0,31.0,1.81893023512121e-22
3462.0,31.0,-1.535065942866781e-19
3470.0,31.0,6.543757704054227e-22
3471.0,31.0,1.2383043842727423e-19
3472.0,31.0,1.6746790069982419e-18
3473.0,31.0,6.543397884655551e-18
3499.0,31.0,-1.184893707586858e-19
3500.0,31.0,0.4024666588726451
3508.0,31.0,8.245022555721883e-19
3517.0,31.0,0.7658818867145017
3523.0,31.0,-1.7353349307042827e-18
3550.0,31.0,-1.6668455655055268e-19
3591.0,31.0,0.322289230925813
3625.0,31.0,3.2364141327659614e-19
3632.0,31.0,-5.810835168467195e-19
3639.0,31.0,-2.640563737759096e-19
3652.0,31.0,-2.2942545791095478e-18
3662.0,31.0,2.2932297946459515e-18
3667.0,31.0,-3.793841620308083e-20
3671.0,31.0,-5.93403000969646e-20
3690.0,31.0,0.02490520051232424
3691.0,31.0,5.949203035383415e-20
3727.0,31.0,7.023087881218992e-21
3735.0,31.0,2.63161753988732
3765.0,31.0,-8.1129196551433e-22
3768.0,31.0,3.1961525780814687e-21
3772.0,31.0,2.4861316241983906
3776.0,31.0,2.434464289346669e-21
3801.0,31.0,-7.728877560098609e-19
3802.0,31.0,5.279636515356624e-19
3807.0,31.0,8.752567257903372e-20
3810.0,31.0,6.601898970466229e-20
3841.0,31.0,0.2700571988821656
3849.0,31.0,8.65915677423063e-18
3854.0,31.0,-2.475056156659847e-18
3868.0,31.0,2.2500154276134382e-18
3869.0,31.0,0.8949929010719899
3870.0,31.0,2.074677138038678e-18
3872.0,31.0,1.0176985801999678
3893.0,31.0,8.817280224973589e-20
3922.0,31.0,-1.2524998712104e-19
3936.0,31.0,-1.391984361270472e-19
3938.0,31.0,1.3087739042377325e-19
3942.0,31.0,-1.1631082513630816e-19
3966.0,31.0,0.9831217509523229
3977.0,31.0,0.06328222385317346
3978.0,31.0,0.6029341849414849
3984.0,31.0,5.582410601460778e-19
3996.0,31.0,7.783090034871001e-19
3998.0,31.0,1.0034922717949164e-18
3999.0,31.0,1.0228567971626371e-18
4000.0,31.0,1.9988641548535502
4005.0,31.0,7.122081488913199e-19
4017.0,31.0,6.97962513827547e-19
4020.0,31.0,1.4284200021961648e-18
4021.0,31.0,7.9424362372702845e-19
4030.0,31.0,7.798971210995468e-19
4032.0,31.0,2.144416279397869
4046.0,31.0,1.4596113377520523
4068.0,31.0,6.962785520634014e-20
4080.0,31.0,0.9072246298884722
4094.0,31.0,0.4337622342784613
4095.0,31.0,1.60050363057827e-18
4172.0,31.0,0.6596253501965927
4199.0,31.0,0.6299254924291044
4200.0,31.0,0.750513814741743
4214.0,31.0,2.6231825177623474e-18
4217.0,31.0,0.35674198858158657
4219.0,31.0,0.23868777209975192
4239.0,31.0,5.294683375994849e-19
4247.0,31.0,0.2771910414108595
4248.0,31.0,-1.0752606243291742e-19
4281.0,31.0,1.5375657635720317
4306.0,31.0,0.2271108602755098
4324.0,31.0,0.015262537624345299
4325.0,31.0,-6.254849116458295e-19
4361.0,31.0,1.020333015507334
4402.0,31.0,1.000965897491795
4404.0,31.0,0.7483221635214564
4447.0,31.0,0.49673929674820827
4453.0,31.0,1.4744862061155156e-18
4465.0,31.0,-6.953548770362963e-19
4474.0,31.0,-6.550094682881067e-19
4477.0,31.0,2.900040877779522e-19
4498.0,31.0,2.526331523916531
4506.0,31.0,0.3101291509310903
4529.0,31.0,0.2120541282205254
4549.0,31.0,3.706916555113284e-20
4555.0,31.0,0.5197528510910266
4568.0,31.0,1.5650227595469173
4599.0,31.0,-1.0351463348670396e-19
4607.0,31.0,0.9203691908177167
4610.0,31.0,-8.296157022120493e-20
4621.0,31.0,1.7801534835874273
4631.0,31.0,0.9945712909641536
4638.0,31.0,-8.378483078977933e-23
4639.0,31.0,-9.048163388630483e-23
4640.0,31.0,-3.5789511017700533e-22
4659.0,31.0,0.6473400403960228
4674.0,31.0,0.38391417315364634
4677.0,31.0,4.173559166107355e-21
4684.0,31.0,-8.148993302539946e-23
4689.0,31.0,1.0548188354905872
4694.0,31.0,-1.0199770083332152e-22
4707.0,31.0,-5.979428163728105e-23
4713.0,31.0,1.5915807514262936
4714.0,31.0,1.391317975790124
4725.0,31.0,-9.503930589589247e-20
4727.0,31.0,0.7728443957148249
4746.0,31.0,1.4607120566849812e-38
4787.0,31.0,0.9165983708731006
4797.0,31.0,1.7870078802618976e-19
4800.0,31.0,1.108746245537192e-19
4845.0,31.0,1.9046383733408208e-20
4853.0,31.0,1.395669891672025e-20
4860.0,31.0,1.1678446566312546e-20
4861.0,31.0,2.1798940789445032e-20
4868.0,31.0,0.6396353320479444
4875.0,31.0,1.1566881081138928e-20
4879.0,31.0,2.570609921839642e-20
4897.0,31.0,0.09644186853579241
4903.0,31.0,0.967655866952556
4919.0,31.0,-2.0968042123279583e-20
4937.0,31.0,-3.3158147446668526e-21
4939.0,31.0,-4.3557113392611326e-21
4947.0,31.0,1.1035935698845028e-20
4949.0,31.0,0.34269094964491914
4953.0,31.0,0.7037798547484625
4978.0,31.0,1.1909689323364034
5014.0,31.0,0.13173455897081499
5037.0,31.0,0.192111183461115
5087.0,31.0,0.0944297799972838
5111.0,31.0,1.0914511200628514
5194.0,31.0,0.4795783866659498
5210.0,31.0,-0.885935827689815
5211.0,31.0,-0.7082121099877452
5236.0,31.0,2.411134047473859
5257.0,31.0,0.1030187055957646
5268.0,31.0,-0.5836223402566614
5305.0,31.0,-1.97530237449666e-18
5374.0,31.0,0.09856392089676763
5409.0,31.0,-0.3274291111064197
5411.0,31.0,1.4692892999500293
5421.0,31.0,0.5270309959878445
5440.0,31.0,0.6403513798959063
5449.0,31.0,-0.9519756122223046
5450.0,31.0,1.0124398848697256
5468.0,31.0,-0.017203710207796714
5491.0,31.0,1.2433548470763662
5507.0,31.0,0.017646188811427474
5515.0,31.0,-0.7715943669522034
5516.0,31.0,1.1371220057414846
5517.0,31.0,0.7192936559441822
5526.0,31.0,1.230633887741748
5531.0,31.0,1.7022045644732837
5539.0,31.0,-0.03918754370004956
5540.0,31.0,-0.5878827295001292
5550.0,31.0,0.06975539848326329
5551.0,31.0,0.8414922923106932
5555.0,31.0,0.380657894063078
5560.0,31.0,1.1753246479497441
5562.0,31.0,1.0905673866043395
5563.0,31.0,-0.42481665000797675
5565.0,31.0,0.013521020612596857
5566.0,31.0,1.2466131746864184
5578.0,31.0,0.9980176376849805
5581.0,31.0,1.0284609166703635
5589.0,31.0,1.3176089114075205
5603.0,31.0,-0.6955455369714123
5626.0,31.0,0.6062414012532937
5641.0,31.0,0.028928333590824067
5643.0,31.0,1.6163142550038416
5651.0,31.0,0.7019809156427292
5652.0,31.0,-3.1123576181983567e-18
5657.0,31.0,-0.8804119046886197
5662.0,31.0,0.9891068701162888
5671.0,31.0,2.691078438935402
5692.0,31.0,-0.9933525841922021
5718.0,31.0,-0.41578582608365533
5748.0,31.0,1.2090022522006587
5750.0,31.0,-0.03953368946840021
5778.0,31.0,0.7877167384988235
5786.0,31.0,1.1021886969374755
5797.0,31.0,-0.7152860735457036
5798.0,31.0,1.0931558151473515
5802.0,31.0,-0.7134168531153122
5815.0,31.0,1.1156934197758472
5831.0,31.0,-0.3038581030423495
5841.0,31.0,2.359196999538863
5844.0,31.0,0.02409195751632985
5875.0,31.0,1.2250177465954457
5927.0,31.0,-0.562289316255395
5931.0,31.0,1.5524495111294656
5938.0,31.0,-0.8940952556282947
5942.0,31.0,1.326948114768552
5950.0,31.0,0.20726982029766794
5968.0,31.0,0.04361001945275712
5984.0,31.0,3.089574925719867
5988.0,31.0,0.5147101039830516
5990.0,31.0,-0.3712369514780659
6021.0,31.0,0.4472980305895962
6033.0,31.0,-0.03076718431781922
6040.0,31.0,0.2731850910912979
6047.0,31.0,-2.6959167930021614e-19
6061.0,31.0,1.0156737198832877
6062.0,31.0,-0.311059608551681
6066.0,31.0,0.834897099626666
6075.0,31.0,0.467910865368136
6076.0,31.0,-0.36244540447317575
6086.0,31.0,-0.9173972751855
6088.0,31.0,1.4154433778003859
6102.0,31.0,1.1087326580119372
6107.0,31.0,0.9648677232845392
6115.0,31.0,0.026087182175231424
6124.0,31.0,2.4069511428052497
6127.0,31.0,0.03192535425305211
6145.0,31.0,0.08390207525061011
6163.0,31.0,0.8982574311494406
6167.0,31.0,0.960237660602814
6168.0,31.0,-0.006606119562317665
6184.0,31.0,0.35624111798899977
6193.0,31.0,0.2275704963830013
6199.0,31.0,-1.2026022165757047e-18
6214.0,31.0,1.7201709895129482
6266.0,31.0,0.9526120664904751
6294.0,31.0,1.8743870243424514
6299.0,31.0,0.17360989629216242
6306.0,31.0,1.2153550137561018
6312.0,31.0,0.6804916904346666
6313.0,31.0,3.3086766208092993
6315.0,31.0,0.9213831137298527
6344.0,31.0,2.535954043960329
6348.0,31.0,0.05735619463252401
6359.0,31.0,5.084780671528374e-20
6376.0,31.0,7.7479387965936015e-19
6415.0,31.0,-1.7173952224113285e-21
6448.0,31.0,1.3649861597539804e-20
6493.0,31.0,6.231856962784667e-19
6501.0,31.0,-2.7222123770602766e-20
6511.0,31.0,0.075132688132227
6515.0,31.0,-4.320937819429808e-19
6519.0,31.0,1.1125159518713794
6577.0,31.0,0.806783550122173
6582.0,31.0,8.356483049618104e-19
6593.0,31.0,0.623172923280897
6607.0,31.0,0.6193332955859561
6614.0,31.0,-0.07873387042943929
6622.0,31.0,1.1307521197751094
6643.0,31.0,0.5605179099800308
6650.0,31.0,1.805974074234055
6657.0,31.0,0.2529911116286205
6733.0,31.0,0.46415227963937244
6758.0,31.0,-2.6778674795746177e-20
6762.0,31.0,-8.579993080718967e-19
6768.0,31.0,-2.709904288836102e-19
6788.0,31.0,0.0374547837586826
6794.0,31.0,2.7299191356718483e-20
6821.0,31.0,0.47990977038530763
6829.0,31.0,1.2241008742721273
6837.0,31.0,7.773474814594814e-20
6843.0,31.0,7.351595468578732e-20
6854.0,31.0,-6.220987732208697e-20
6857.0,31.0,-8.550844075644658e-20
6865.0,31.0,2.772260106547072
6873.0,31.0,-1.2677011365252403e-20
6885.0,31.0,-0.6607858757753318
6888.0,31.0,-0.12478258572931034
6900.0,31.0,0.6616318232022066
6901.0,31.0,1.5231960249580785
6908.0,31.0,4.388440388324246e-19
6929.0,31.0,2.0162831884637242
6936.0,31.0,2.6815814199517636
6991.0,31.0,1.045352604752446e-19
7017.0,31.0,0.1287606021095136
7022.0,31.0,0.978653952309317
7026.0,31.0,-2.2337202652134403e-20
7029.0,31.0,1.4732929262986865e-23
7041.0,31.0,0.098367419328299
7056.0,31.0,-9.169771011695533e-20
7063.0,31.0,1.9791913237027683
7123.0,31.0,0.681407659798576
7147.0,31.0,1.400715785662992e-18
7170.0,31.0,1.1061275215410932e-18
7180.0,31.0,0.011787064570540746
7181.0,31.0,0.7035623167394846
7206.0,31.0,1.3077575749282215
7211.0,31.0,2.0789564899284847
7216.0,31.0,6.400849784384996e-18
7259.0,31.0,9.051393144598553e-21
7262.0,31.0,-2.0423661850657302e-20
7270.0,31.0,3.416454883957643e-19
7278.0,31.0,0.4676905601811419
7280.0,31.0,-4.79314544671269e-18
7289.0,31.0,-6.018243289212993e-19
7338.0,31.0,1.7811878998382285e-20
7343.0,31.0,0.02107058554908981
7349.0,31.0,-6.672963888849467e-19
7350.0,31.0,0.15189450365949772
7383.0,31.0,0.63872552181804
7404.0,31.0,0.9591899286017981
7413.0,31.0,9.05969227658762e-18
7415.0,31.0,2.901347387659587e-32
7429.0,31.0,0.07470772662866224
7484.0,31.0,1.6989520307469553e-18
7512.0,31.0,-4.5254757254931224e-20
7514.0,31.0,-5.856742391168867e-19
7518.0,31.0,-5.8529437529836625e-19
7520.0,31.0,0.29415928311796147
7546.0,31.0,-1.443206773695806e-19
7566.0,31.0,2.1607095539950757e-18
7567.0,31.0,1.8558697844338294e-18
7581.0,31.0,-1.8017151109957687e-18
7598.0,31.0,1.1554736326677746
7603.0,31.0,0.28617044626766824
7605.0,31.0,-8.497435299003551e-35
7645.0,31.0,0.5352026312511915
7664.0,31.0,1.6242078148131147e-19
7681.0,31.0,-2.294970612340261e-20
7713.0,31.0,4.8360252237348816e-21
7738.0,31.0,0.8646611334871399
7743.0,31.0,0.21839597325341814
7773.0,31.0,0.015084467588989372
7782.0,31.0,0.5228239434155053
7798.0,31.0,0.9668857572868911
7864.0,31.0,2.374606121007957
7879.0,31.0,-7.8033249447480505e-19
7889.0,31.0,-1.7665391616601004e-19
7892.0,31.0,1.070241004641785
7906.0,31.0,1.0048548545557405
7924.0,31.0,7.563607409805754e-19
7932.0,31.0,0.5605396604017853
7936.0,31.0,0.9024972612756631
7969.0,31.0,1.15773497665752
8002.0,31.0,0.3453256883200032
8019.0,31.0,0.7682754385147724
8080.0,31.0,1.2808447385691109
8090.0,31.0,-9.15640622280981e-18
8106.0,31.0,-5.524204734313706e-19
8136.0,31.0,1.1731887189704231e-20
8143.0,31.0,-0.1369133168938007
8182.0,31.0,-3.1718860036703956e-17
8185.0,31.0,0.9967636637658202
8197.0,31.0,0.7549442641320537
8218.0,31.0,1.1030581836809774e-18
8229.0,31.0,1.4594906211814893
8241.0,31.0,2.014447351356874e-21
8260.0,31.0,-2.1232481640270973e-19
8267.0,31.0,1.3548617216795817
8282.0,31.0,-0.6258938748577236
8318.0,31.0,-2.265374217072566e-22
8356.0,31.0,0.7649258449320611
8362.0,31.0,-6.46748460587301e-21
8364.0,31.0,4.5590426853680576e-20
8369.0,31.0,1.9624182317057077
8372.0,31.0,3.7762863662133466e-20
8387.0,31.0,0.8035028281054657
8396.0,31.0,9.025096948691152e-20
8409.0,31.0,0.7981000944949649
8414.0,31.0,-2.4679058711360173e-19
8415.0,31.0,-2.520531639670957e-19
8416.0,31.0,-1.096159877379156e-18
8420.0,31.0,1.231399674511097e-18
8425.0,31.0,1.2685686612872864e-17
8437.0,31.0,-1.0157750563496639e-19
8466.0,31.0,1.3715751132351695e-19
8475.0,31.0,-1.4686688194675423e-19
8483.0,31.0,-2.498621250820438e-20
8484.0,31.0,-8.441523695450397e-21
8487.0,31.0,-9.918419998370643e-20
8521.0,31.0,0.09039124549650474
8543.0,31.0,0.6079460145886901
8546.0,31.0,5.4487204360916886e-21
8553.0,31.0,3.2522464284387695e-18
8555.0,31.0,0.06796929720391667
8557.0,31.0,1.632830357880664e-18
8597.0,31.0,1.1880361736482352e-21
8607.0,31.0,1.1061869473269799e-23
8633.0,31.0,0.7438021386933675
8636.0,31.0,0.22937549149160133
8648.0,31.0,0.09986353948170608
8679.0,31.0,-2.819537986025006e-19
8701.0,31.0,0.7994439741744317
8709.0,31.0,-2.5946428262299e-22
8726.0,31.0,0.43012684958863046
8745.0,31.0,0.08433544630067004
8748.0,31.0,-2.621558983071608e-19
8751.0,31.0,1.5739598678639573e-18
8765.0,31.0,0.5859333983430405
8783.0,31.0,2.1987242452588506e-19
8807.0,31.0,1.4301024904015036
8827.0,31.0,0.8746565578780432
8855.0,31.0,1.9426711118430717e-18
8861.0,31.0,5.71446857945204e-22
8869.0,31.0,2.357210851532271e-18
8878.0,31.0,4.746103035763643e-18
8893.0,31.0,-7.269346156275422e-19
8950.0,31.0,1.7315065677963164
8983.0,31.0,-1.8371792842001204e-20
8997.0,31.0,-7.035604352532069e-19
9000.0,31.0,0.7859238855699139
9019.0,31.0,1.131721205258185
9045.0,31.0,0.04427342318271821
9068.0,31.0,3.615619520875104e-21
9078.0,31.0,-1.0577959292828853e-18
9087.0,31.0,0.17029330381713795
9091.0,31.0,1.0825822178825142
9113.0,31.0,3.3252136665992383e-21
9114.0,31.0,-1.7516407119453115e-20
9128.0,31.0,-9.508099399564694e-22
9167.0,31.0,0.06585734590275043
9174.0,31.0,0.04081833494603554
9181.0,31.0,0.7477406450385146
9199.0,31.0,1.655878747852869e-18
9202.0,31.0,0.43665463090755574
9204.0,31.0,-4.93101200030444e-19
9326.0,31.0,0.47653194767434126
9350.0,31.0,1.6195043061730146e-21
9360.0,31.0,2.1039777377447066
9370.0,31.0,4.347260241945393e-20
9379.0,31.0,-7.191214135045156e-22
9390.0,31.0,1.8527146341892373
9397.0,31.0,0.5114080468725594
9412.0,31.0,7.385226381564682e-19
9422.0,31.0,1.8724010837740572
9436.0,31.0,1.5738973985058558e-21
9448.0,31.0,0.4081899714046283
9483.0,31.0,0.46620249652929213
9492.0,31.0,5.296507200998434e-20
9528.0,31.0,0.5064891887904949
9571.0,31.0,1.089333479896866
9631.0,31.0,2.1837222553475653e-18
9634.0,31.0,-0.8214085463017695
9639.0,31.0,0.7172444859100469
9647.0,31.0,1.0752149426918158
9657.0,31.0,1.7296362227708848
9666.0,31.0,-6.130551519553399e-19
9668.0,31.0,0.37915406689878695
9669.0,31.0,0.8932346177594278
9685.0,31.0,2.14358303041243
9698.0,31.0,0.849433039270243
9701.0,31.0,0.01175890812599984
9751.0,31.0,5.437689950321629e-19
9753.0,31.0,3.068774611080452
9760.0,31.0,1.4860219369938685
9776.0,31.0,0.09100926796256495
9781.0,31.0,0.9450881360005822
9793.0,31.0,0.014332135891738138
9802.0,31.0,0.005114066171450889
9803.0,31.0,0.03245560365348787
9848.0,31.0,1.5746441588027422
9864.0,31.0,1.9096989366102184
9875.0,31.0,4.879597957000085e-18
9879.0,31.0,-0.18509635902982957
9888.0,31.0,0.9526093853085817
9919.0,31.0,0.3239995869064246
9933.0,31.0,0.3354865734794262
9977.0,31.0,1.2810796737416774
9982.0,31.0,0.3374067639251882
10020.0,31.0,0.9700582509300395
10024.0,31.0,0.9403005586011247
10078.0,31.0,0.279069065435518
10080.0,31.0,1.5985816716905544e-21
10094.0,31.0,0.06480397749002917
10126.0,31.0,0.6607063789833466
10130.0,31.0,7.9059745798884525e-22
10143.0,31.0,1.6402511077280892
10165.0,31.0,0.4326426181966296
10173.0,31.0,0.5678408506167748
10195.0,31.0,0.025261755968209204
10201.0,31.0,1.1932168296247991
10287.0,31.0,1.14684654586709
10313.0,31.0,0.2645924118559747
10325.0,31.0,1.5444705824170766
10331.0,31.0,0.3800412463154068
10343.0,31.0,0.2507497186007914
10368.0,31.0,0.8271796920818312
10374.0,31.0,8.095801296381309e-20
10444.0,31.0,1.030932115460367
10529.0,31.0,0.6394004830227542
10530.0,31.0,-1.8905409081127034e-18
10535.0,31.0,1.1049597283605417
10551.0,31.0,1.1841970632350258
10574.0,31.0,0.2123872109245073
10656.0,31.0,0.6515402919564699
10680.0,31.0,0.020160003181429877
10710.0,31.0,1.6101105601195314
10726.0,31.0,0.7002836970192708
10748.0,31.0,0.12389202587657615
10753.0,31.0,0.5603637353928267
10772.0,31.0,5.147199391044768e-18
10779.0,31.0,1.0703589215507494
10781.0,31.0,0.11824742865481817
10794.0,31.0,1.7239950088704625
10856.0,31.0,0.16906070844298507
10858.0,31.0,0.7148401391211121
10913.0,31.0,0.7645070101560466
10927.0,31.0,0.6361430164043489
10942.0,31.0,1.1439106523068763
11010.0,31.0,0.8084247711345616
11014.0,31.0,0.4864476607252627
11050.0,31.0,1.2927725742450251
11053.0,31.0,0.7392255944652071
11067.0,31.0,0.9112274303606992
11071.0,31.0,0.5570312515370278
11073.0,31.0,2.0995727801672572
11128.0,31.0,0.06958048814563861
11189.0,31.0,1.4047165030054045
11205.0,31.0,-0.7932498392726876
11207.0,31.0,-8.333997318044403e-19
11232.0,31.0,0.20013807244956605
11249.0,31.0,0.2367511313884855
11267.0,31.0,6.662315839228872e-20
11281.0,31.0,0.22906261880113693
11318.0,31.0,1.5243571197936632
11343.0,31.0,0.5745982656550291
11347.0,31.0,2.1347481488943284e-19
11376.0,31.0,0.6187955451607264
11401.0,31.0,-7.007649955370838e-19
11442.0,31.0,1.0927755717316536
11458.0,31.0,0.033208462420788655
11463.0,31.0,0.6779916181729865
11464.0,31.0,0.3329013004732945
11473.0,31.0,0.5933079232228488
11502.0,31.0,0.12595645121530435
11525.0,31.0,1.6622456176534082
11532.0,31.0,-0.007640622401732177
11580.0,31.0,2.272286751636382e-18
11615.0,31.0,0.735887854847373
11648.0,31.0,1.3789221667378183e-18
11676.0,31.0,0.9601770719136734
11678.0,31.0,2.4397624052534077
11687.0,31.0,0.907255754357686
11688.0,31.0,1.0335944790358276
11724.0,31.0,1.5384835218478104e-18
11732.0,31.0,2.1669351282605858
11738.0,31.0,1.7119060757757874
11748.0,31.0,1.120456691737336e-19
11754.0,31.0,0.0415197895370124
11815.0,31.0,1.0814541423324686
11818.0,31.0,1.3085824776994621
11820.0,31.0,6.016285857988808e-20
11867.0,31.0,0.30714051483438126
11887.0,31.0,0.2507883980504119
11927.0,31.0,-1.736174132143956e-18
11928.0,31.0,6.8127811395842446e-18
11944.0,31.0,-7.989501948286595e-19
11945.0,31.0,-9.511444940756485e-21
11947.0,31.0,0.003451311983709409
11969.0,31.0,0.32456733860192777
11980.0,31.0,-5.295250896689015e-22
12000.0,31.0,2.629920977878604e-18
12002.0,31.0,-9.640836755045024e-19
12036.0,31.0,0.5242875432841212
12077.0,31.0,1.5262782839403604e-18
12110.0,31.0,0.24095724503974414
12114.0,31.0,1.0731383626087365
12130.0,31.0,0.6766570224844026
12138.0,31.0,1.8268973116632676
12179.0,31.0,3.3047664594590827e-19
12183.0,31.0,0.1521997032972343
12258.0,31.0,1.9921706197384856
12264.0,31.0,2.2601541609846723
12301.0,31.0,1.2577739053310786
12303.0,31.0,-0.9281143175745017
12304.0,31.0,0.5201912915559579
12309.0,31.0,2.1609170740950794
12369.0,31.0,0.9057298800614962
12381.0,31.0,0.43837990977561325
12455.0,31.0,8.713497465199156e-19
12477.0,31.0,0.20356763821269813
12480.0,31.0,0.758378846094273
12499.0,31.0,1.4091017935818635
12504.0,31.0,0.44404607492078235
12511.0,31.0,0.2616591466297909
12513.0,31.0,1.683925139248167
12547.0,31.0,0.09185414897946352
12584.0,31.0,5.189372785994903e-19
12644.0,31.0,1.9416709760050153
12688.0,31.0,1.6555986141214134
12699.0,31.0,0.12700944021684116
12700.0,31.0,5.42707313487505e-19
12701.0,31.0,5.282865714381675e-19
12707.0,31.0,2.777903129330548e-18
12714.0,31.0,0.014585113459694387
12717.0,31.0,0.09849547778194206
12851.0,31.0,0.584144787719577
12856.0,31.0,0.8501520455926049
12872.0,31.0,1.4887336297024334
12884.0,31.0,1.8347057300505245
12933.0,31.0,0.2743706030973185
12944.0,31.0,0.8239715433861144
12945.0,31.0,1.1463888179935846
12980.0,31.0,1.3911259125956964e-20
12981.0,31.0,2.9175073107170258e-21
12988.0,31.0,1.114926202575296
13012.0,31.0,-7.223450498968647e-19
13034.0,31.0,0.02904653771652179
13072.0,31.0,0.29990067648536095
19.0,32.0,3.6255406223468667e-19
41.0,32.0,-1.272691719540646e-18
54.0,32.0,-3.1959595727036123e-18
65.0,32.0,-4.632081946798934e-18
68.0,32.0,-1.0617238323919539e-17
92.0,32.0,1.1245101386366523
98.0,32.0,1.359929056047008
108.0,32.0,3.1826314244632823e-18
128.0,32.0,6.797815298557354e-17
138.0,32.0,2.3586428403294942e-18
165.0,32.0,7.812347931641866e-17
167.0,32.0,0.010269006679918275
195.0,32.0,0.02383058922776821
222.0,32.0,-1.9339751815980215e-19
241.0,32.0,-1.9495772095181285e-18
252.0,32.0,2.0339801742814396
253.0,32.0,0.9012589094275434
273.0,32.0,-1.7870621245355847e-17
275.0,32.0,3.57051269828028e-17
276.0,32.0,-5.265323020613729e-18
293.0,32.0,2.4555744678943407e-18
301.0,32.0,0.8003493434054592
304.0,32.0,-4.77288457279207e-18
318.0,32.0,1.0371465348015037
319.0,32.0,0.15326533013819638
320.0,32.0,-1.1175740608652617e-16
325.0,32.0,-1.3523170847398863e-18
329.0,32.0,1.5470788733981276e-16
349.0,32.0,5.1700429218001145e-18
382.0,32.0,-2.6965230703824768e-17
386.0,32.0,1.5136468016072696e-16
390.0,32.0,0.9569489205682452
391.0,32.0,7.353827893308933e-17
392.0,32.0,0.0860505194763261
400.0,32.0,0.5047067818412933
432.0,32.0,-1.833488479595025e-17
454.0,32.0,0.4625606403298174
478.0,32.0,-1.6877652123183138e-17
488.0,32.0,2.5173634764779567
490.0,32.0,-1.414788091516916e-17
492.0,32.0,4.0137524045811327e-17
521.0,32.0,-1.982903534905115e-18
525.0,32.0,2.890718051355741e-16
530.0,32.0,-1.7195146774462274e-18
549.0,32.0,0.0966607182510352
551.0,32.0,1.8858557253366515e-17
553.0,32.0,-1.7721945639205588e-18
557.0,32.0,0.3925613166222741
568.0,32.0,2.0175050015368628e-17
608.0,32.0,-5.3895964984792614e-18
638.0,32.0,1.2695070709432104
639.0,32.0,9.204265164174049e-18
654.0,32.0,1.4822353658129224
657.0,32.0,-5.1282971981219506e-21
672.0,32.0,7.646287739550909e-17
695.0,32.0,0.24244391635115592
700.0,32.0,1.2872021764898354
701.0,32.0,0.16283483754017594
717.0,32.0,0.331870603087756
734.0,32.0,6.61230675141372e-18
738.0,32.0,2.382964613096625e-17
755.0,32.0,3.108697513540279e-18
765.0,32.0,1.209916203043524
775.0,32.0,2.5282623897080893e-15
777.0,32.0,-8.647506295054107e-17
861.0,32.0,1.1348180517119473
892.0,32.0,0.3054905394852867
916.0,32.0,7.810368666042422e-18
964.0,32.0,-5.354274955851551e-18
986.0,32.0,2.0127263230268176e-16
993.0,32.0,1.3651229494189411e-16
995.0,32.0,0.8197878602356513
999.0,32.0,6.959771438790742e-17
1005.0,32.0,0.9039799475650417
1095.0,32.0,-8.644207166950688e-19
1111.0,32.0,1.1303026474535764
1120.0,32.0,0.3961804270772644
1121.0,32.0,0.3058893146643494
1131.0,32.0,0.5208575029189345
1137.0,32.0,-2.0125972183846281e-16
1145.0,32.0,0.28433460073633354
1220.0,32.0,1.1514381619617085
1223.0,32.0,-2.1696522248341125e-18
1237.0,32.0,7.874464872291651e-19
1244.0,32.0,1.2988474569775081e-18
1245.0,32.0,1.3997480409933586e-18
1250.0,32.0,-1.8613198990086746e-18
1251.0,32.0,0.0009431001384733057
1268.0,32.0,-2.0405997132474352e-17
1281.0,32.0,0.19950784976435726
1333.0,32.0,0.013881615028403554
1338.0,32.0,1.0636361477503187
1339.0,32.0,0.21597588663844863
1361.0,32.0,1.5318589131826343
1364.0,32.0,1.9940176910344952e-19
1388.0,32.0,6.09186758169006e-16
1394.0,32.0,6.895631467011479e-16
1401.0,32.0,0.3681354761296583
1403.0,32.0,0.25442346165147356
1411.0,32.0,-2.6051253236663764e-16
1438.0,32.0,5.037149190547233e-21
1440.0,32.0,0.470155528205225
1452.0,32.0,0.21229579113019614
1476.0,32.0,-1.4253221578909323e-17
1486.0,32.0,1.0578981002591095
1511.0,32.0,1.142295487746136
1513.0,32.0,0.3416608712358202
1525.0,32.0,3.404193991722675e-17
1526.0,32.0,3.2124364277198654e-17
1529.0,32.0,5.634878285328637e-17
1530.0,32.0,2.900079809924036e-17
1540.0,32.0,0.6891776984784507
1541.0,32.0,-2.6640577593087572e-17
1557.0,32.0,0.12128170752202519
1588.0,32.0,3.2204758491127874e-21
1599.0,32.0,1.348925975687371e-18
1601.0,32.0,1.1109178376977015e-18
1605.0,32.0,0.5831860061296376
1628.0,32.0,0.06293655338225151
1634.0,32.0,-1.4648750429159527e-21
1645.0,32.0,-1.0311006495058635e-21
1675.0,32.0,0.006749845193417024
1676.0,32.0,0.014070433488540734
1681.0,32.0,0.09337831507496697
1688.0,32.0,1.8623472728238818e-19
1700.0,32.0,1.377196449214872
1707.0,32.0,-1.6297577057745622e-17
1710.0,32.0,0.8086372701751517
